0,5
1,5
2,5
3,5
4,5
5,5
6,5
7,5
8,5
9,5
10,5
11,5
12,5
13,5
14,5
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
30,5
31,5
32,5
33,5
34,5
35,5
36,5
37,5
38,5
39,5
40,5
41,5
42,10
43,20
44,40
45,40
46,80
47,160
48,156
49,152
50,148
51,139
52,124
53,112
54,103
55,94
56,83
57,71
58,63
59,58
60,48
61,38
62,33
63,32
64,32
65,28
66,27
67,25
68,23
69,21
70,21
71,20
72,19
73,18
74,18
75,17
76,16
77,16
78,16
79,15
80,15
81,15
82,15
83,15
84,15
85,15
86,15
87,15
88,15
89,15
90,14
91,13
92,13
93,13
94,13
95,12
96,12
97,12
98,12
99,12
100,12
101,12
102,12
103,11
104,10
105,10
106,9
107,9
108,9
109,9
110,9
111,9
112,9
113,9
114,9
115,9
116,9
117,9
118,9
119,9
120,9
121,9
122,9
123,9
124,9
125,9
126,9
127,8
128,8
129,8
130,8
131,8
132,8
133,8
134,8
135,8
136,8
137,8
138,8
139,8
140,8
141,8
142,8
143,8
144,8
145,8
146,8
147,8
148,8
149,8
150,16
151,32
152,64
153,127
154,250
155,250
156,250
157,241
158,236
159,225
160,213
161,203
162,195
163,180
164,171
165,161
166,151
167,139
168,131
169,122
170,112
171,108
172,96
173,93
174,86
175,83
176,77
177,70
178,66
179,58
180,55
181,54
182,54
183,50
184,46
185,43
186,41
187,38
188,37
189,35
190,32
191,32
192,31
193,31
194,31
195,30
196,56
197,104
198,202
199,202
200,201
201,200
202,200
203,198
204,195
205,185
206,178
207,168
208,159
209,148
210,143
211,133
212,128
213,119
214,113
215,108
216,105
217,95
218,82
219,80
220,74
221,63
222,52
223,50
224,44
225,41
226,37
227,34
228,33
229,31
230,28
231,26
232,26
233,22
234,22
235,20
236,20
237,19
238,19
239,19
240,18
241,18
242,18
243,18
244,18
245,18
246,18
247,18
248,15
249,15
250,15
251,14
252,14
253,14
254,13
255,13
256,13
257,13
258,13
259,13
260,13
261,13
262,13
263,13
264,13
265,13
266,13
267,12
268,12
269,12
270,12
271,12
272,12
273,12
274,12
275,12
276,12
277,12
278,12
279,12
280,12
281,12
282,12
283,12
284,12
285,12
286,12
287,12
288,12
289,12
290,12
291,12
292,12
293,12
294,12
295,12
296,12
297,12
298,12
299,12
300,12
301,12
302,12
303,12
304,11
305,11
306,11
307,11
308,11
309,11
310,11
311,11
312,11
313,20
314,40
315,78
316,151
317,151
318,151
319,151
320,151
321,149
322,146
323,144
324,141
325,136
326,130
327,127
328,124
329,116
330,112
331,109
332,103
333,101
334,93
335,85
336,78
337,75
338,71
339,65
340,60
341,55
342,54
343,50
344,48
345,46
346,43
347,42
348,41
349,39
350,37
351,35
352,34
353,65
354,117
355,234
356,468
357,609
358,609
359,609
360,608
361,607
362,597
363,586
364,564
365,536
366,507
367,474
368,451
369,420
370,397
371,368
372,343
373,308
374,279
375,257
376,226
377,198
378,169
379,139
380,122
381,102
382,79
383,56
384,48
385,40
386,33
387,31
388,29
389,26
390,23
391,22
392,21
393,20
394,17
395,16
396,16
397,16
398,16
399,15
400,12
401,12
402,12
403,9
404,8
405,8
406,8
407,8
408,8
409,8
410,8
411,7
412,7
413,7
414,7
415,7
416,7
417,7
418,7
419,7
420,7
421,7
422,7
423,7
424,7
425,7
426,7
427,7
428,7
429,7
430,7
431,6
432,6
433,6
434,6
435,6
436,6
437,6
438,6
439,6
440,6
441,6
442,6
443,6
444,6
445,6
446,6
447,6
448,6
449,6
450,12
451,24
452,48
453,95
454,189
455,376
456,609
457,609
458,609
459,609
460,608
461,601
462,594
463,583
464,553
465,521
466,484
467,457
468,426
469,392
470,362
471,334
472,314
473,295
474,281
475,264
476,235
477,211
478,181
479,153
480,142
481,124
482,105
483,85
484,79
485,75
486,69
487,64
488,59
489,55
490,48
491,46
492,45
493,42
494,41
495,38
496,33
497,31
498,31
499,29
500,29
501,29
502,29
503,29
504,29
505,27
506,25
507,22
508,21
509,21
510,21
511,20
512,19
513,18
514,17
515,17
516,17
517,17
518,16
519,15
520,15
521,14
522,12
523,12
524,12
525,11
526,11
527,11
528,11
529,11
530,10
531,10
532,10
533,10
534,10
535,10
536,10
537,10
538,10
539,10
540,10
541,10
542,10
543,10
544,10
545,10
546,10
547,10
548,10
549,10
550,10
551,10
552,19
553,38
554,75
555,75
556,74
557,74
558,73
559,73
560,73
561,73
562,71
563,70
564,67
565,63
566,62
