2382,10,0,13,1,4,105
2382,14,8,16,1,3,100
2382,14,10,12,1,5,102
2382,13,6,15,1,4,101
2382,10,13,13,1,4,105
2382,10,11,13,1,4,105
2382,13,15,14,1,4,102
2382,14,16,15,1,2,101
2382,11,2,14,1,5,104
2382,11,39,14,1,3,104
2382,14,19,16,1,3,100
2382,12,3,11,1,1,104
2382,13,19,14,1,4,102
2382,12,4,13,1,5,104
2382,14,6,12,1,5,102
2382,13,20,14,1,2,102
2382,15,30,15,1,6,104
2382,13,25,13,1,4,100
2382,13,1,14,1,4,102
2382,12,26,14,1,2,105
2382,13,30,15,1,2,101
2382,14,49,15,1,2,101
2382,14,15,16,1,3,102
2382,12,16,14,1,3,101
2382,12,18,14,1,3,106
2382,12,3,14,1,3,101
2382,12,47,14,1,3,101
2382,10,14,13,1,4,105
2382,12,22,14,1,3,101
2382,11,12,14,1,5,104
2382,14,16,16,1,3,100
2382,14,22,14,1,1,108
2382,12,3,14,1,3,101
2382,10,11,13,1,4,105
2382,15,20,15,1,6,104
2382,14,4,14,1,1,108
2382,12,8,15,1,4,103
2382,13,9,15,1,6,104
2382,14,17,16,2,3,102
2382,14,24,12,1,5,102
2382,11,16,14,1,3,104
2382,13,14,15,1,5,107
2382,12,14,14,1,3,101
2382,13,32,14,1,2,102
2382,12,15,14,1,3,101
2382,12,15,14,1,3,101
2382,13,18,15,1,6,104
2382,13,9,13,1,4,100
2382,13,20,13,1,4,100
2382,15,22,15,1,2,102
2382,13,-1,13,1,4,100
2382,13,7,15,1,6,104
2382,13,13,14,1,4,102
2382,13,6,15,1,6,104
2382,14,21,14,1,1,108
2382,12,15,14,1,2,105
2382,12,33,13,1,4,106
2382,11,16,12,1,1,104
2382,12,8,14,1,3,101
2382,12,1,14,1,3,101
2382,13,22,15,1,2,101
2382,13,6,14,1,2,102
2382,12,20,14,1,3,101
2382,14,64,16,1,3,100
2382,12,17,14,1,3,101
2382,12,5,14,1,3,101
2382,14,16,15,1,2,101
2382,12,14,14,1,3,101
2382,12,6,14,1,3,101
2382,14,14,14,1,1,108
2382,13,17,15,1,4,101
2382,12,69,14,1,3,101
2382,12,25,14,1,3,101
2382,12,1,14,1,3,101
2382,14,19,14,1,1,106
2382,12,10,14,1,3,101
2382,12,7,14,1,3,101
2382,14,11,14,1,1,108
2382,13,15,13,1,4,100
2382,12,5,14,1,3,101
2382,14,12,16,1,3,100
2382,13,6,15,1,4,100
2382,13,37,14,1,4,102
2382,12,11,14,1,3,101
2382,12,5,14,1,3,101
2382,15,8,15,1,6,104
2382,15,42,15,1,6,104
2382,12,8,14,1,3,106
2382,11,58,14,1,5,104
2382,14,5,16,1,6,103
2382,13,16,14,1,2,101
2382,11,32,14,1,4,106
2382,12,6,14,1,3,101
2382,15,-1,15,1,2,102
2382,14,18,16,1,3,100
2382,14,3,14,1,1,108
2382,13,13,14,1,4,102
2382,12,11,14,1,3,101
2382,15,14,13,1,2,108
2382,13,2,15,1,4,101
2382,14,4,16,1,3,100
2382,12,3,14,1,3,101
2382,12,4,14,1,3,101
2382,15,3,15,1,6,104
2382,12,19,14,1,3,101
2382,12,19,14,1,3,101
2382,13,6,14,1,3,104
2382,13,2,14,1,4,102
2382,14,54,16,1,3,100
2382,10,17,13,1,4,105
2382,12,11,14,1,3,101
2382,12,19,14,1,3,101
2382,12,13,13,1,4,103
2382,15,9,15,1,6,104
2382,12,35,14,1,3,101
2382,12,8,14,1,3,101
2382,12,37,14,1,3,101
2382,14,9,14,1,1,108
2382,10,16,13,1,4,105
2382,13,2,15,1,4,101
2382,13,7,15,1,4,101
2382,12,19,13,1,4,103
2382,14,3,16,1,3,100
2382,14,2,14,1,1,108
2382,12,32,13,1,4,103
2382,13,5,14,1,2,107
2382,10,4,13,1,4,105
2382,13,7,13,1,4,100
2382,13,12,14,1,2,107
2382,12,1,13,1,5,104
2382,14,6,12,1,5,102
2382,12,19,15,1,4,105
2382,10,19,13,1,4,105
