5580,29,74,24,1,3,101
5580,32,26,20,1,5,107
5580,29,17,24,1,7,102
5580,29,23,24,1,3,101
5580,28,5,24,1,6,106
5580,30,4,21,1,6,98
5580,26,-1,22,1,5,99
5580,33,12,21,1,4,104
5580,30,14,22,1,5,100
5580,29,32,24,1,3,101
5580,29,48,22,1,6,102
5580,33,2,21,1,4,104
5580,30,4,24,1,4,101
5580,30,3,23,1,6,102
5580,31,30,24,1,6,103
5580,30,5,24,1,2,101
5580,30,42,23,1,6,102
5580,35,3,28,1,10,101
5580,29,33,24,1,8,105
5580,33,11,28,1,11,99
5580,29,70,22,1,6,102
5580,25,3,22,1,5,99
5580,33,3,28,1,11,99
5580,30,0,22,1,5,100
5580,27,59,27,1,8,98
5580,26,23,22,1,5,99
5580,26,17,22,1,5,98
5580,33,6,22,1,9,106
5580,26,1,22,1,5,99
5580,26,22,22,1,4,99
5580,33,7,21,2,5,108
5580,30,75,24,1,9,105
5580,30,44,22,1,5,100
5580,30,5,22,1,5,100
5580,29,-1,23,1,5,96
5580,34,22,22,1,4,104
5580,29,47,24,1,7,102
5580,33,4,21,1,4,104
5580,29,25,22,1,6,102
5580,29,29,28,1,5,100
5580,29,21,22,1,6,102
5580,26,3,22,1,5,99
5580,29,4,28,1,5,100
5580,35,2,22,1,4,102
5580,28,39,26,2,8,99
5580,30,1,23,1,6,102
5580,30,1,21,1,5,103
5580,30,30,23,1,7,105
5580,26,9,22,1,4,99
5580,30,2,24,1,9,105
5580,30,26,24,1,4,101
5580,33,14,21,1,4,104
5580,29,6,22,1,6,100
5580,30,78,24,1,5,98
5580,30,-1,24,1,5,98
5580,30,31,23,1,6,103
5580,34,25,23,1,3,101
5580,27,20,22,1,3,98
5580,34,25,21,1,3,103
5580,30,28,22,1,5,100
5580,25,37,22,1,5,99
5580,26,53,25,1,6,106
5580,29,22,24,1,7,102
5580,26,1,21,1,4,100
5580,29,18,24,1,7,102
5580,30,1,21,1,6,98
5580,29,17,24,1,3,101
5580,29,5,24,1,8,105
5580,29,47,23,1,5,96
5580,30,31,24,1,4,101
5580,30,28,24,1,9,105
5580,29,3,22,1,6,102
5580,34,-1,22,1,4,104
5580,35,1,28,1,9,99
5580,33,42,22,1,6,100
5580,34,12,23,1,3,101
5580,33,3,28,1,11,98
5580,36,46,29,1,8,100
5580,29,4,24,1,7,102
5580,32,6,23,1,6,100
5580,25,16,22,1,5,99
5580,29,29,24,1,7,102
5580,30,3,24,1,8,101
5580,25,8,22,1,5,99
5580,35,52,23,1,2,100
5580,31,4,23,1,5,101
5580,29,1,24,1,8,105
5580,29,2,22,1,6,102
5580,29,6,23,1,5,96
5580,30,2,24,1,4,101
5580,30,3,22,1,5,100
5580,27,5,25,1,6,107
5580,33,-1,21,1,5,107
5580,33,6,28,1,11,99
5580,30,3,22,1,6,101
5580,33,47,21,1,4,104
5580,29,52,28,1,5,100
5580,30,2,24,1,4,101
5580,32,3,29,1,10,99
5580,30,22,22,1,5,100
5580,30,20,24,1,4,101
5580,27,17,22,2,6,98
5580,30,0,24,1,5,98
5580,26,24,21,1,4,100
5580,32,40,23,1,6,100
5580,30,15,22,1,5,100
5580,27,3,21,1,4,98
5580,33,6,21,1,4,104
5580,26,39,21,1,4,99
5580,33,6,21,1,4,104
5580,26,21,21,1,6,98
5580,29,8,22,1,6,102
5580,29,9,22,1,6,100
5580,27,-1,26,1,5,99
5580,33,12,19,1,7,108
5580,25,0,22,1,5,99
5580,29,14,24,1,3,101
5580,32,2,29,1,10,99
5580,34,21,23,1,3,101
5580,26,17,22,1,4,99
5580,29,21,22,1,6,102
5580,33,46,21,1,4,104
5580,26,6,21,1,4,100
5580,27,0,26,1,5,99
5580,30,-1,21,1,6,98
5580,33,1,19,1,3,105
5580,26,1,21,1,5,99
5580,33,5,22,1,4,101
5580,29,18,22,1,6,102
5580,33,4,28,1,11,99
5580,32,27,21,1,8,106
5580,27,5,26,1,5,99
5580,29,3,24,1,7,102
5580,28,26,24,1,6,106
5580,29,22,22,1,6,102
5580,25,7,22,1,5,99
5580,26,0,21,1,4,99
5580,29,6,22,1,6,102
5580,26,24,21,1,4,100
5580,30,4,24,1,5,98
5580,34,3,29,1,11,99
5580,31,2,23,1,4,99
5580,30,6,21,1,6,98
5580,26,5,21,1,4,98
5580,29,8,24,1,3,101
5580,29,3,24,1,7,102
5580,26,6,21,1,4,99
5580,25,5,22,1,5,99
5580,25,11,22,1,5,99
5580,29,2,24,1,8,105
5580,28,5,22,1,7,103
5580,32,4,21,1,8,106
5580,32,2,24,1,7,98
5580,30,4,23,1,6,103
5580,33,25,22,1,4,101
5580,29,25,22,1,6,102
5580,35,12,28,1,9,99
5580,34,-1,18,1,2,104
5580,29,62,24,1,3,101
5580,32,42,29,1,10,99
5580,30,5,23,1,6,102
5580,32,3,21,1,8,106
5580,29,4,22,1,6,102
5580,34,2,23,1,3,101
5580,35,4,28,1,9,99
5580,33,0,21,1,6,108
5580,29,5,24,1,7,102
5580,30,1,22,1,5,100
5580,27,2,21,1,4,98
5580,29,29,24,1,8,105
5580,32,11,21,1,8,106
