2353,8,9,7,1,6,102
2353,7,23,7,1,3,101
2353,8,5,7,1,6,102
2353,8,11,7,1,6,102
2353,8,0,7,1,6,102
2353,7,39,7,1,3,101
2353,4,3,7,1,3,99
2353,9,17,8,1,5,102
2353,9,20,8,1,5,102
2353,10,11,8,1,6,102
2353,9,1,8,1,7,101
2353,8,1,7,1,6,102
2353,11,3,8,1,6,103
2353,4,3,7,1,3,99
2353,8,63,7,1,6,102
2353,9,12,8,1,5,102
2353,9,0,8,1,5,102
2353,8,32,7,1,6,102
2353,10,5,9,1,4,102
2353,4,0,7,1,3,99
2353,10,2,9,1,4,102
2353,8,4,7,1,6,102
2353,10,14,9,1,4,102
2353,9,14,7,1,5,101
2353,8,22,7,1,6,102
2353,8,3,8,1,4,100
2353,8,2,7,1,6,102
2353,7,29,7,1,3,101
2353,10,0,8,1,6,102
2353,5,16,7,1,2,98
2353,8,0,7,1,6,102
2353,8,9,7,1,6,102
2353,10,28,9,1,4,102
2353,9,45,9,1,5,100
2353,8,18,7,1,6,102
2353,10,23,9,1,5,101
2353,8,7,7,1,6,102
2353,8,24,7,1,6,102
2353,8,18,7,1,6,102
2353,9,2,8,1,5,102
2353,8,7,7,1,6,102
2353,7,20,7,1,3,101
2353,8,3,7,1,6,102
2353,7,15,7,1,3,101
2353,8,22,7,1,6,102
2353,7,14,7,1,3,101
2353,10,2,9,1,4,102
2353,9,16,8,1,5,102
2353,8,15,7,1,6,102
2353,9,16,8,1,5,102
2353,9,4,8,1,7,102
2353,9,11,8,1,5,102
2353,9,2,8,1,6,102
2353,5,14,8,1,2,98
2353,9,13,8,1,5,102
2353,10,8,9,1,4,102
2353,7,3,7,1,3,101
2353,7,0,7,1,3,101
2353,4,2,7,1,3,99
2353,9,9,8,1,5,102
2353,9,11,8,1,5,102
2353,8,2,7,1,6,102
2353,9,13,6,1,6,102
2353,8,0,7,1,6,102
2353,11,1,6,1,5,101
2353,9,12,8,1,5,102
2353,9,3,8,1,5,102
2353,7,1,7,1,3,101
2353,9,3,8,1,5,102
2353,8,7,7,1,6,102
2353,8,3,7,1,6,102
2353,8,2,7,1,6,102
2353,10,2,9,1,4,102
2353,9,17,8,1,5,102
2353,9,8,8,1,5,102
2353,8,10,7,1,6,102
2353,4,1,7,1,3,99
2353,4,25,7,1,3,99
2353,4,0,7,1,3,99
2353,9,11,8,1,5,102
2353,8,8,7,1,6,102
2353,9,5,8,1,5,102
2353,4,6,7,1,3,99
2353,8,1,7,1,6,102
2353,8,6,7,1,6,102
2353,8,3,7,1,6,102
2353,9,5,8,1,5,102
2353,10,45,9,1,6,103
2353,10,5,9,1,4,102
2353,8,8,7,1,6,102
2353,8,25,7,1,6,102
2353,10,23,9,1,5,101
2353,9,35,8,1,5,102
2353,8,7,7,1,6,102
2353,4,17,7,1,3,99
2353,5,0,7,1,2,98
2353,9,3,8,1,5,102
2353,7,6,7,1,3,101
2353,10,21,7,1,5,101
2353,9,5,8,1,5,102
2353,11,32,9,1,3,101
2353,9,4,8,1,5,102
2353,8,0,7,1,6,102
2353,4,25,7,1,3,99
2353,10,13,9,1,4,102
2353,4,47,7,1,3,99
2353,9,12,8,1,5,102
2353,8,1,7,1,6,102
2353,4,14,7,1,3,99
2353,10,11,9,1,6,103
2353,10,5,9,1,6,103
2353,10,37,9,1,6,103
2353,4,50,7,1,3,99
2353,9,3,8,1,5,102
2353,8,0,8,1,4,100
2353,4,0,7,1,3,99
2353,5,10,6,1,3,99
2353,8,2,7,1,6,102
2353,10,2,7,1,5,101
2353,10,14,9,1,6,103
2353,9,8,8,1,5,102
2353,10,10,9,1,7,102
2353,12,14,7,1,6,105
2353,8,10,7,1,2,100
2353,5,2,6,1,2,100
2353,8,11,7,1,4,102
2353,8,6,7,1,6,102
2353,10,32,9,1,4,102
2353,9,5,8,1,5,102
2353,7,23,7,1,3,101
2353,4,6,7,1,3,99
2353,10,3,9,1,6,103
2353,8,12,7,1,6,102
2353,7,0,7,1,3,101
2353,7,10,7,1,3,101
2353,8,2,7,1,6,102
2353,8,6,7,1,6,102
2353,10,23,9,1,6,103
2353,4,3,7,1,3,99
2353,8,52,7,1,6,102
2353,9,14,6,1,6,102
2353,8,11,7,1,4,102
2353,4,1,7,1,3,99
2353,4,0,7,1,3,99
2353,8,0,7,1,6,102
2353,8,12,7,1,6,102
2353,8,14,7,1,6,102
2353,5,15,6,1,3,99
2353,5,9,8,1,2,98
2353,9,4,8,1,5,102
